compare_label,seed,algo,case,topology_mode,outage_k,outage_policy,outage_radius,episode,return,v_viol_lin_mean,p_loss_mean,n_components_mean
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,6,-3.1198094178377347,0.0,0.08124503692285763,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,7,-3.19616433344421,0.0,0.08323344618344293,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,8,-3.2309927396168376,0.0,0.08414043592752181,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,9,-3.1547964129206196,0.0,0.08215615658647443,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,10,-3.2295969649439975,0.0,0.08410408762874992,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,11,-3.1882613412636074,0.0,0.08302763909540646,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,12,-3.248302426825613,0.0,0.08459120903191697,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,13,-3.2058636991473293,0.0,0.08348603383196174,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,14,-3.179966102204721,0.0,0.08281161724491469,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,15,-3.114499408723552,0.0,0.08110675543550917,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,16,-3.181864849479563,0.0,0.08286106378853028,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,17,-3.2126950580737734,0.0,0.08366393380400448,1.0
fedgrid_v4_cluster_distill,0,fedgrid_v4_cluster_distill,141,static,6,,,18,-3.1666019388542024,0.0,0.08246359215766152,1.0
